sampling_week,normalized_concentration_rolling_average,population,region,state,fraction_covered,name,fipscode,date
2021-07-21,271.20166853607674,"500,000-1,000,000",South,TN,0.6402280919282176,Shelby,47157,2021-07-21
2021-07-28,317.4815480625413,"500,000-1,000,000",South,TN,0.6402280919282176,Shelby,47157,2021-07-28
2021-08-04,488.9364389735077,"500,000-1,000,000",South,TN,0.6402280919282176,Shelby,47157,2021-08-04
2021-08-11,681.440035944359,"500,000-1,000,000",South,TN,0.6402280919282176,Shelby,47157,2021-08-11
2021-08-18,705.5399193390468,"500,000-1,000,000",South,TN,0.6402280919282176,Shelby,47157,2021-08-18
2021-09-29,548.8179724898199,"500,000-1,000,000",South,TN,0.6402280919282176,Shelby,47157,2021-09-29
2021-10-06,292.98935046432496,"500,000-1,000,000",South,TN,0.6402280919282176,Shelby,47157,2021-10-06
2021-10-13,231.419945223935,"500,000-1,000,000",South,TN,0.6402280919282176,Shelby,47157,2021-10-13
2020-04-22,619.5508048636354,"50,000-100,000",South,VA,0.3499954213053204,Stafford,51179,2020-04-22
2020-04-29,682.2263449458932,"50,000-100,000",South,VA,0.6499980377022802,Stafford,51179,2020-04-29
2020-05-06,764.7807031798926,"50,000-100,000",South,VA,0.6499980377022802,Stafford,51179,2020-05-06
2020-05-13,579.1140870857793,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-05-13
2020-05-20,358.7631474273821,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-05-20
2020-06-10,180.752277890193,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-06-10
2020-08-12,169.72042763383232,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-08-12
2020-08-19,205.8888761486013,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-08-19
2020-08-26,157.81870005037328,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-08-26
2020-09-02,166.25199042940298,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-09-02
2020-09-09,112.85378445408418,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-09-09
2020-09-16,101.84054543950704,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-09-16
2020-09-23,72.13307504808323,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-09-23
2020-09-30,62.28836446715786,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-09-30
2020-10-07,103.94994167707388,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-10-07
2020-10-14,130.43872265206082,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-10-14
2020-10-21,163.21727359510987,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-10-21
2020-10-28,156.36489202219457,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-10-28
2020-11-04,224.99527960152395,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-11-04
2020-11-11,330.3990130227596,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-11-11
2020-11-18,449.7767303865484,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-11-18
2020-11-25,522.3513955290169,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-11-25
2020-12-02,523.6022559408094,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-12-02
2020-12-09,612.4782884154064,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-12-09
2020-12-16,653.8390144173119,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-12-16
2020-12-23,809.0490696004422,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-12-23
2020-12-30,983.7132229898656,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2020-12-30
2021-01-06,1395.9343602316064,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-01-06
2021-01-13,1376.2366896835892,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-01-13
2021-01-20,1194.7590454844467,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-01-20
2021-01-27,791.3625522391139,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-01-27
2021-02-03,611.549366891228,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-02-03
2021-02-10,412.5453667926713,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-02-10
2021-02-17,249.08259721548475,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-02-17
2021-02-24,206.2863558488486,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-02-24
2021-03-03,224.97927633539223,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-03-03
2021-03-10,231.82630333425416,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-03-10
2021-03-17,275.76802342499576,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-03-17
2021-03-24,252.0845514773472,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-03-24
2021-03-31,257.4467704731175,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-03-31
2021-04-07,267.9729237016465,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-04-07
2021-04-14,345.49682964860966,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-04-14
2021-04-21,303.24370960658604,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-04-21
2021-04-28,217.65178846686516,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-04-28
2021-05-05,99.94413161805043,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-05-05
2021-05-12,73.73886530987393,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-05-12
2021-05-19,39.3074282456539,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-05-19
2021-05-26,43.43407551487394,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-05-26
2021-06-02,50.348293592498,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-06-02
2021-06-09,50.56105307461613,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-06-09
2021-06-16,51.83508177548516,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-06-16
2021-06-23,49.05934610900744,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-06-23
2021-06-30,60.44835221694106,"100,000-200,000",South,VA,0.9999934590076006,Stafford,51179,2021-06-30
2020-03-25,69.11951895051615,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-03-25
2020-04-15,133.7777044047705,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-04-15
2020-04-29,204.01326331023836,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-04-29
2020-05-06,179.32123745347144,"500,000-1,000,000",West,CO,1.3707184087482296,Arapahoe,8005,2020-05-06
2020-05-13,113.63332497847917,"500,000-1,000,000",West,CO,1.3707184087482296,Arapahoe,8005,2020-05-13
2020-05-20,55.67192493978496,"500,000-1,000,000",West,CO,1.3707184087482296,Arapahoe,8005,2020-05-20
2020-05-27,66.02656365751254,"500,000-1,000,000",West,CO,1.3707184087482296,Arapahoe,8005,2020-05-27
2020-06-03,66.48843203132525,"500,000-1,000,000",West,CO,1.3707184087482296,Arapahoe,8005,2020-06-03
2020-06-10,57.4670202503092,"500,000-1,000,000",West,CO,1.3707184087482296,Arapahoe,8005,2020-06-10
2020-06-17,43.689735253948434,"500,000-1,000,000",West,CO,1.3707184087482296,Arapahoe,8005,2020-06-17
2020-06-24,27.04056823910014,"500,000-1,000,000",West,CO,1.3707184087482296,Arapahoe,8005,2020-06-24
2020-07-01,30.23997765034872,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-07-01
2020-07-08,47.7443909695677,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-07-08
2020-07-29,52.2952247122054,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-07-29
2020-08-05,38.34217944722865,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-08-05
2020-08-12,27.168255169936543,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-08-12
2020-08-26,32.15898409660459,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-08-26
2020-09-09,30.79053969685309,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-09-09
2020-09-16,31.140250745851517,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-09-16
2020-09-23,50.4862387671225,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-09-23
2020-09-30,84.78800747157868,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-09-30
2020-10-07,105.86411702470704,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-10-07
2020-10-14,144.15382968948236,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-10-14
2020-10-21,180.40688671534983,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-10-21
2020-10-28,320.6593901646807,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-10-28
2020-11-04,506.2410704265199,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-11-04
2020-11-11,615.5447005662113,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-11-11
2020-11-18,529.9463435322094,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-11-18
2020-11-25,370.9673994961779,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-11-25
2020-12-02,293.0820297772825,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-12-02
2020-12-09,340.94680185282226,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-12-09
2020-12-16,325.6709583658291,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-12-16
2020-12-23,262.80894026792845,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2020-12-23
2021-01-20,165.8993228262884,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-01-20
2021-01-27,111.3502153233112,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-01-27
2021-02-03,91.27397997061048,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-02-03
2021-02-17,70.64226639027949,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-02-17
2021-02-24,57.657934557963806,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-02-24
2021-03-03,56.19571165040483,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-03-03
2021-03-17,84.3375170253169,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-03-17
2021-03-24,112.1052124101335,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-03-24
2021-03-31,121.79653431041868,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-03-31
2021-04-07,118.87742071017472,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-04-07
2021-04-14,132.25623916217947,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-04-14
2021-04-21,146.05598696225357,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-04-21
2021-04-28,134.1497877370838,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-04-28
2021-05-05,90.9364894556586,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-05-05
2021-05-12,74.9735962330274,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-05-12
2021-05-19,59.05535431772929,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-05-19
2021-06-02,58.074588432847385,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-06-02
2021-06-09,56.51080135881869,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-06-09
2021-06-16,65.31007293707101,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-06-16
2021-06-23,89.15377402431852,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-06-23
2021-06-30,75.590798711414,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-06-30
2021-07-07,83.40790368751452,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-07-07
2021-07-14,116.53006480918948,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-07-14
2021-07-21,198.75178959861765,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-07-21
2021-07-28,269.1318395150788,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-07-28
2021-08-04,307.5883301980457,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-08-04
2021-08-11,335.6866162497215,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-08-11
2021-08-18,377.8262716953275,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-08-18
2021-08-25,436.4046568558652,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-08-25
2021-09-08,425.4511713955197,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-09-08
2021-09-15,341.27415377524943,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-09-15
2021-09-22,316.1810706679499,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-09-22
2021-09-29,392.20399431614106,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-09-29
2021-10-06,412.0386377997523,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-10-06
2021-10-13,425.0440783314421,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-10-13
2021-10-20,635.0711563415176,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-10-20
2021-10-27,817.3744221741554,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-10-27
2021-11-03,842.3156628186895,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-11-03
2021-11-10,773.5887139412648,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-11-10
2021-11-17,1047.7269583692537,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-11-17
2021-11-24,1171.9806948328255,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-11-24
2021-12-01,988.0835422224563,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-12-01
2021-12-08,794.4211686748895,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-12-08
2021-12-15,1745.6507514513803,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-12-15
2021-12-29,3385.8128014438557,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2021-12-29
2022-01-05,4563.53007817062,"200,000-500,000",West,CO,0.4569061362494098,Arapahoe,8005,2022-01-05
2020-05-06,0.0,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-05-06
2020-05-13,0.0,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-05-13
2020-05-20,0.0,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-05-20
2020-05-27,35.64489754682622,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-05-27
2020-06-03,51.535893096493645,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-06-03
2020-06-10,51.535893096493645,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-06-10
2020-06-17,31.76343322731892,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-06-17
2020-06-24,39.65266453624015,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-06-24
2020-07-01,72.88620607138252,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-07-01
2020-07-08,97.04632749315113,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-07-08
2020-07-15,121.11499397137294,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-07-15
2020-07-22,176.58291825089205,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-07-22
2020-07-29,224.90452802296568,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-07-29
2020-08-05,343.88326306416656,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-08-05
2020-08-12,308.34051704924195,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-08-12
2020-08-19,247.91080640175383,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-08-19
2020-08-26,118.92841181452592,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-08-26
2020-09-02,88.77316509903842,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-09-02
2020-09-09,87.78062437368878,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-09-09
2020-09-16,75.74248597821851,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-09-16
2020-09-23,86.98186661202566,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-09-23
2020-09-30,88.55292185627873,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-09-30
2020-10-07,82.57591302644988,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-10-07
2020-10-14,161.78183178674658,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-10-14
2020-10-21,274.59072812331897,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-10-21
2020-10-28,441.100272480465,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-10-28
2020-11-04,876.4843698907613,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-11-04
2020-11-11,1336.0765041264287,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-11-11
2020-11-18,1227.1122018714548,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-11-18
2020-11-25,1058.5756855831362,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-11-25
2020-12-02,724.6707821414485,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-12-02
2020-12-09,938.5396604832472,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-12-09
2020-12-16,896.7986787231238,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-12-16
2020-12-23,724.8594082735966,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-12-23
2020-12-30,670.1336691274795,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2020-12-30
2021-01-06,352.2414928744024,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-01-06
2021-01-13,283.2124145449686,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-01-13
2021-01-20,183.76934963295295,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-01-20
2021-01-27,282.89162998154103,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-01-27
2021-02-03,382.53100735009735,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-02-03
2021-02-10,264.3300543567384,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-02-10
2021-02-17,165.20775533114372,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-02-17
2021-02-24,57.19712641605127,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-02-24
2021-03-03,58.4719321686081,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-03-03
2021-03-10,42.56967921359251,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-03-10
2021-03-17,39.88861409594606,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-03-17
2021-03-24,29.900992682478016,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-03-24
2021-03-31,30.377102393962048,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-03-31
2021-04-07,35.682020886483905,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-04-07
2021-04-14,42.45281123330719,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-04-14
2021-04-21,75.90509443725065,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-04-21
2021-04-28,62.9918701236303,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-04-28
2021-05-05,62.764107145570335,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-05-05
2021-05-12,130.70167667296997,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-05-12
2021-05-19,271.81491366351673,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-05-19
2021-05-26,273.1384522269002,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-05-26
2021-06-02,180.601737576922,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-06-02
2021-06-09,60.34452846354293,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-06-09
2021-06-16,50.66096677904674,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-06-16
2021-06-23,60.529437137135375,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-06-23
2021-06-30,71.24277436565033,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-06-30
2021-07-07,66.12767503749173,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-07-07
2021-07-14,45.945835466249406,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-07-14
2021-07-21,43.267497974921895,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-07-21
2021-07-28,66.01170002002198,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-07-28
2021-08-04,102.41980005437222,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-08-04
2021-08-11,143.3476211812253,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-08-11
2021-08-18,151.13957917791186,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-08-18
2021-08-25,250.51907100719455,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-08-25
2021-09-01,356.41141464865314,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-09-01
2021-09-08,881.2012484335895,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-09-08
2021-09-15,1107.8959507940926,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-09-15
2021-09-22,1234.1888094900987,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-09-22
2021-09-29,1079.8953893362284,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-09-29
2021-10-06,910.2629739899554,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-10-06
2021-10-13,840.4904803776908,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-10-13
2021-10-20,850.9213026850185,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-10-20
2021-10-27,851.4019710979404,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-10-27
2021-11-03,769.6297814808354,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-11-03
2021-11-10,481.5370335554546,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-11-10
2021-11-17,477.4513980922927,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-11-17
2021-11-24,443.80104606366825,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-11-24
2021-12-01,380.5460020158143,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-12-01
2021-12-08,317.44388966399873,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-12-08
2021-12-15,233.94779435052035,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-12-15
2021-12-22,325.0119567165756,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-12-22
2021-12-29,315.5826571864026,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2021-12-29
2022-01-05,780.908679074451,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2022-01-05
2022-01-12,939.7490602273588,"20,000-50,000",West,NV,0.3877941566561825,Elko,32007,2022-01-12
2020-07-29,161.14476062531128,"100,000-200,000",West,OR,0.6534008617568252,Jackson,41029,2020-07-29
2020-08-05,145.33510462502912,"100,000-200,000",West,OR,0.6336447244550656,Jackson,41029,2020-08-05
2020-08-12,140.57113622351108,"100,000-200,000",West,OR,0.7891818741400536,Jackson,41029,2020-08-12
2020-08-19,190.20885215461877,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2020-08-19
2020-08-26,207.63422686227932,"100,000-200,000",West,OR,0.7891818741400536,Jackson,41029,2020-08-26
2020-09-02,202.1455840052024,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2020-09-02
2020-09-09,99.05596884978168,"50,000-100,000",West,OR,0.4044690057209066,Jackson,41029,2020-09-09
2020-09-16,63.85800305843052,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2020-09-16
2020-09-23,73.0660882856563,"50,000-100,000",West,OR,0.4044690057209066,Jackson,41029,2020-09-23
2020-09-30,114.54425767017096,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2020-09-30
2020-10-07,331.979350470763,"100,000-200,000",West,OR,0.7891818741400536,Jackson,41029,2020-10-07
2020-10-14,528.3569129565462,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2020-10-14
2020-10-21,538.4508353976873,"100,000-200,000",West,OR,0.7891818741400536,Jackson,41029,2020-10-21
2020-10-28,501.8783200658839,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2020-10-28
2020-11-04,400.2369677742688,"100,000-200,000",West,OR,0.7891818741400536,Jackson,41029,2020-11-04
2020-11-11,651.1997912738046,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2020-11-11
2020-11-18,628.3229978917867,"100,000-200,000",West,OR,0.7891818741400536,Jackson,41029,2020-11-18
2020-11-25,718.0753092779851,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2020-11-25
2020-12-02,520.5094731580041,"100,000-200,000",West,OR,0.7891818741400536,Jackson,41029,2020-12-02
2020-12-09,622.6990685551724,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2020-12-09
2020-12-16,828.0994999973991,"100,000-200,000",West,OR,0.7891818741400536,Jackson,41029,2020-12-16
2020-12-23,863.9722768012007,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2020-12-23
2020-12-30,749.4142792285598,"100,000-200,000",West,OR,0.7891818741400536,Jackson,41029,2020-12-30
2021-01-06,460.5187675493209,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2021-01-06
2021-01-13,480.31900251868046,"100,000-200,000",West,OR,0.7891818741400536,Jackson,41029,2021-01-13
2021-01-20,471.853421224377,"100,000-200,000",West,OR,0.7694257368382939,Jackson,41029,2021-01-20
2020-05-06,0.0,"10,000-20,000",West,CA,0.0345573548418309,Monterey,6053,2020-05-06
2020-05-13,0.0,"10,000-20,000",West,CA,0.0345573548418309,Monterey,6053,2020-05-13
2020-05-20,0.0,"10,000-20,000",West,CA,0.0345573548418309,Monterey,6053,2020-05-20
2020-05-27,0.0,"10,000-20,000",West,CA,0.0345573548418309,Monterey,6053,2020-05-27
2020-06-03,0.0,"10,000-20,000",West,CA,0.0345573548418309,Monterey,6053,2020-06-03
2020-06-10,53.06024880677737,"10,000-20,000",West,CA,0.0345573548418309,Monterey,6053,2020-06-10
2020-06-17,63.35291490621712,"10,000-20,000",West,CA,0.0345573548418309,Monterey,6053,2020-06-17
